,id,title,popularity,homepage
6279,37662,The Railway Children,1.47155,Not available
11151,43542,The Rainmaker,1.469077,Not available
2446,47288,The King and I,1.466461,Not available
8888,42021,Ginger and Fred,1.466097,Not available
12333,42635,"Rachel, Rachel",1.464778,Not available
7572,14108,The Weather Underground,1.464497,Not available
5967,42134,Moonlighting,1.464085,Not available
34447,44282,Plan B,1.463661,http://www.ohmygomez.com/planb/
953,52855,Dangerous Ground,1.463219,Not available
2686,39780,Oscar and Lucinda,1.462571,Not available
1442,77223,Paradise Road,1.462139,Not available
4847,28171,Kandahar,1.462073,http://www.makhmalbaf.com/movies.php?m=10
1582,45153,Eve's Bayou,1.461772,Not available
3380,34322,Murphy's Romance,1.46034,Not available
3921,43258,Friendly Persuasion,1.45833,Not available
13635,2080,X-Men Origins: Wolverine,1.456541,http://www.x-menorigins.com/
5099,29021,Road to Utopia,1.456451,Not available
5772,37335,Bolero: Dance of Life,1.455537,Not available
6060,7015,American Heart,1.455045,Not available
8130,60437,Lilith,1.452711,Not available
10738,78237,On Probation,1.450114,Not available
13163,17912,Gypsy,1.445489,Not available
19800,135708,Nature Calls,1.442686,Not available
6324,36372,Half Moon Street,1.441189,Not available
12915,22319,Trouble the Water,1.438503,Not available
4219,29937,Divided We Fall,1.43661,Not available
25258,303742,Trailer Park Boys: Live at the North Pole,1.43617,Not available
6449,15292,Step Into Liquid,1.436072,http://www.stepintoliquid.com/
3700,32640,Wonderland,1.433822,Not available
290,63020,The Perez Family,1.433544,Not available
3955,26477,Back to the Beach,1.430702,Not available
5971,41291,One from the Heart,1.429843,Not available
10801,29269,Tony Takitani,1.429707,Not available
4172,37691,Bread and Roses,1.428582,Not available
1651,26941,Afterglow,1.426289,Not available
16448,38742,Cops,1.42553,Not available
3805,911,The Bank Dick,1.423358,Not available
40058,402672,Mohenjo Daro,1.423358,Not available
12764,56224,Z Channel: A Magnificent Obsession,1.422413,Not available
17052,51497,Fast Five,1.420361,http://www.watchvideoseries.com/movies/fast-five-2011-2/
5691,34341,Men with Brooms,1.418177,Not available
3910,44853,The Claim,1.417827,Not available
3593,38921,Burglar,1.417505,Not available
6715,28236,Concert for George,1.416876,http://www.concertforgeorge.com/
10310,42034,Dreamchild,1.412097,Not available
15355,198308,Ricky Gervais Live 3: Fame,1.411983,Not available
7202,47168,The Wind in the Willows,1.410322,Not available
6973,51145,Spring Forward,1.409447,Not available
3271,58048,Shanghai Surprise,1.408849,Not available
4668,22874,Indiscreet,1.407538,Not available
319,36614,The Sum of Us,1.407427,Not available
3222,36489,Bride of the Monster,1.406932,Not available
4241,9799,The Fast and the Furious,1.406181,Not available
10424,36498,Hail the Conquering Hero,1.405996,Not available
5261,44800,The Gambler,1.405267,Not available
846,11985,Vive L'Amour,1.404588,Not available
2373,125548,The 24 Hour Woman,1.403627,Not available
1348,41240,Bastard Out of Carolina,1.403309,Not available
10560,46591,Fists in the Pocket,1.399107,Not available
4968,28345,Heidi,1.396,Not available
14862,79519,Shades of Ray,1.394956,Not available
22616,69746,The String,1.394477,Not available
3762,18153,Steal This Movie,1.391996,Not available
3468,38925,The Lords of Flatbush,1.391503,Not available
4049,32686,Gray's Anatomy,1.391296,Not available
308,28033,Stuart Saves His Family,1.390885,Not available
3345,52961,That's Life!,1.390361,Not available
11400,29044,Street Fight,1.389875,Not available
7625,22718,Attack of the Giant Leeches,1.386687,Not available
6680,47898,The Gun in Betty Lou's Handbag,1.386549,Not available
7991,62694,The Snake Pit,1.384302,Not available
14294,38702,Reckless,1.383981,Not available
30884,34509,George Carlin: Back in Town,1.381696,http://www.georgecarlin.com
38985,26677,The Video Dead,1.381441,Not available
7162,8842,Against the Ropes,1.381022,Not available
2381,20595,The Last Days,1.380947,Not available
33365,285689,Glen Campbell: I'll Be Me,1.380258,Not available
3186,14839,Blue Collar,1.379256,Not available
3531,21,The Endless Summer,1.378819,Not available
10232,41776,This Is My Life,1.377577,Not available
3901,25660,Nowhere to Hide,1.375675,Not available
17376,63144,Page One: Inside the New York Times,1.373641,http://www.takepart.com/pageone
5995,30363,The State of Things,1.372892,Not available
14869,18489,The Yes Men Fix the World,1.372814,http://theyesmenfixtheworld.com/
7838,11572,Kaena: The Prophecy,1.369728,Not available
13956,47870,High Hopes,1.369216,Not available
1946,28736,Hot Lead & Cold Feet,1.366163,Not available
1908,32611,Babes in Toyland,1.365451,Not available
4898,24166,What Time Is It There?,1.363895,Not available
1748,13907,Kurt & Courtney,1.362407,Not available
10108,20651,Parineeta,1.361436,Not available
52,49133,Lamerica,1.361286,Not available
2127,37550,Seven Beauties,1.356974,Not available
10136,2287,Rize,1.355932,Not available
4399,47818,A Night in the Life of Jimmy Reardon,1.355189,Not available
2191,4975,Love Is the Devil: Study for a Portrait of Francis Bacon,1.354102,Not available
17431,84922,Mahler,1.352467,Not available
7923,43004,Long Day's Journey Into Night,1.351823,Not available
3558,36724,The Decline of Western Civilization Part II: The Metal Years,1.350703,Not available
4184,26813,Himalaya,1.349366,Not available
13263,8927,Involuntary,1.347649,Not available
2848,42881,Julien Donkey-Boy,1.34763,Not available
5241,28907,The Harvey Girls,1.346707,Not available
4830,81442,The Independent,1.345586,Not available
8376,37650,Nothing Sacred,1.345548,Not available
442,50463,The Favor,1.344876,Not available
3261,43463,Railroaded!,1.344363,Not available
4940,35650,Maelström,1.343844,Not available
8285,50085,Ruby Gentry,1.342177,Not available
8728,27977,The Groove Tube,1.341516,Not available
19606,84284,The House I Live In,1.339277,Not available
7547,22694,The Trip,1.338485,Not available
5203,28117,Delirious,1.33724,Not available
11350,14201,The U.S. vs. John Lennon,1.337104,Not available
2483,39964,Lost & Found,1.337096,Not available
7513,14262,Desperate Living,1.335691,Not available
1606,38904,Mrs. Dalloway,1.335544,http://www.bbc.co.uk/bbcfilms/film/mrs_dalloway
3211,19958,The Year My Voice Broke,1.334529,http://colsearch.nfsa.afc.gov.au/nfsa/search/display/display.w3p;adv=no;page=0;query=The%20Year%20My
9558,1853,In the Realms of the Unreal,1.33424,http://opiumpandamonium.com/realms/
7452,36741,School for Scoundrels,1.332883,Not available
5122,39541,Stolen Summer,1.329626,Not available
5977,27609,Personal Best,1.329464,Not available
1150,10174,Madonna: Truth or Dare,1.325299,http://www.madonna.com
17258,29877,Curly Top,1.325188,Not available
7539,42179,Wise Blood,1.323923,Not available
1438,118991,Keys to Tulsa,1.323422,Not available
10256,42689,Berserk,1.321551,Not available
5776,30142,"Vernon, Florida",1.320642,Not available
3767,9995,Turn It Up,1.316179,Not available
13228,34812,H.G. Wells' War of the Worlds,1.314076,Not available
9743,29578,The Seven-Per-Cent Solution,1.313858,Not available
4247,21488,Funny Felix,1.309157,Not available
9335,13984,Fubar,1.308643,Not available
9443,37209,The Saddest Music in the World,1.308142,Not available
10364,27645,200 Motels,1.307196,Not available
607,51242,Bread and Chocolate,1.306628,Not available
1787,50043,Cousin Bette,1.304145,Not available
6197,20689,The Dancer Upstairs,1.303136,Not available
20929,60270,Wish You Were Here,1.302359,Not available
9208,43423,The Wind Will Carry Us,1.301513,Not available
3778,170767,Goya in Bordeaux,1.300405,Not available
17071,42521,Idiots and Angels,1.300214,http://www.idiotsandangels.com/
316,87078,Suture,1.298224,Not available
14542,26032,Make the Yuletide Gay,1.297088,Not available
297,30304,Picture Bride,1.296912,http://miramax.com/movie/picture-bride/
654,47502,Faithful,1.296862,Not available
30458,29742,Zenon: The Zequel,1.294211,Not available
6931,42045,Sweet Dreams,1.29382,Not available
1968,35144,The Journey of Natty Gann,1.29288,Not available
2735,77064,Public Access,1.292256,Not available
13875,47104,Through the Olive Trees,1.291484,Not available
5983,42135,Querelle,1.29069,Not available
2325,140897,Outside Ozona,1.28977,Not available
5337,49370,Perfect,1.289698,Not available
5935,43028,Victim,1.289505,Not available
2507,33194,Xiu Xiu: The Sent-Down Girl,1.286747,Not available
3399,26879,How to Stuff a Wild Bikini,1.283731,Not available
7710,39871,The Major and the Minor,1.283194,Not available
1994,41841,Tall Tale,1.283015,Not available
14355,36577,Vampire Girl vs. Frankenstein Girl,1.27754,Not available
7058,23152,People Will Talk,1.276632,Not available
17365,58257,Savage Messiah,1.276455,Not available
6349,35068,Murphy's War,1.276311,Not available
12717,22905,The Rape of Europa,1.275477,http://www.rapeofeuropa.com/vXEhiFK8TLg
9865,1772,City of Hope,1.274819,Not available
551,26408,The War Room,1.273617,Not available
6934,25016,Pygmalion,1.272174,Not available
3746,23283,Our Town,1.268804,Not available
2558,24858,Eternity and a Day,1.266908,Not available
4362,23752,The Couch Trip,1.264947,Not available
959,63945,Bliss,1.262649,Not available
850,38955,Project S,1.262539,Not available
4030,44412,Company Man,1.261369,Not available
12152,14279,My Kid Could Paint That,1.258634,Not available
3565,22500,Gandahar,1.258514,http://www.eurekavideo.co.uk/moc/catalogue/gandahar
5332,14651,My Wife Is an Actress,1.257659,Not available
12997,15981,Dead Leaves,1.254481,Not available
5048,16149,The Great Rock 'n' Roll Swindle,1.254364,Not available
9980,8220,Dark Habits,1.254097,Not available
6157,24621,Chasing Papi,1.251134,Not available
11908,49870,The Power of Nightmares,1.249407,Not available
16304,30548,Zerophillia,1.246805,http://www.zerophiliamovie.com/
5181,35694,Chelsea Walls,1.246464,Not available
28525,220620,Ismael,1.246459,Not available
4331,13795,Alaska: Spirit of the Wild,1.246035,Not available
23859,212849,The Dog,1.245958,Not available
7689,67217,Signs of Life,1.245559,Not available
10039,20625,The Cocoanuts,1.242836,Not available
3337,37722,Waking the Dead,1.241671,Not available
2882,108346,Dreaming of Joseph Lees,1.241349,Not available
6364,18569,Made for Each Other,1.240701,Not available
11165,35921,Compulsion,1.240376,Not available
7095,27329,The Legend of Suriyothai,1.236038,Not available
1112,4483,The Return of Martin Guerre,1.233692,Not available
11187,59964,Cabin in the Sky,1.233446,Not available
5095,19797,I Think I Do,1.231723,Not available
3809,43109,The Killer Shrews,1.230246,Not available
2232,123056,Desert Bloom,1.229428,Not available
5098,13861,Road to Singapore,1.226779,Not available
21988,184149,Somm,1.223673,Not available
7119,21968,Super Fly,1.222538,Not available
1752,17139,Character,1.221677,Not available
13708,10541,Shall We Kiss?,1.220424,http://www.tfmdistribution.com/unbaisersilvousplait/
681,37144,True Crime,1.217249,Not available
7843,24236,"Now You See Him, Now You Don't",1.215839,Not available
15519,42918,Winnebago Man,1.215754,http://winnebagoman.com
8730,42449,Hearts and Minds,1.215723,Not available
6541,38874,Don't Tempt Me,1.214691,Not available
1960,47908,The Trip to Bountiful,1.210627,Not available
38539,108176,Daniel Tosh: Completely Serious,1.209576,Not available
10710,25890,Looking for Comedy in the Muslim World,1.209137,Not available
5426,31514,À Nous la Liberté,1.209032,Not available
22296,174325,Moms Mabley: I Got Somethin' to Tell You,1.208847,Not available
16140,41999,The Art of the Steal,1.2083,Not available
5100,31812,Road to Zanzibar,1.208267,Not available
4854,42724,Morgan: A Suitable Case for Treatment,1.207649,Not available
9394,16765,Bukowski - Born into This,1.205624,Not available
19634,84286,How to Survive a Plague,1.204651,Not available
8420,22638,Henry V,1.200979,Not available
5264,53229,Requiem for a Heavyweight,1.199649,Not available
10694,44345,The Cutting Edge: The Magic of Movie Editing,1.197861,Not available
1721,17644,Barney's Great Adventure,1.197711,Not available
710,46063,Last Dance,1.196686,Not available
5036,18649,My Favorite Brunette,1.196569,Not available
79,46785,The White Balloon,1.196256,Not available
824,47907,The Spitfire Grill,1.19589,Not available
5989,52772,Shoot the Moon,1.194891,Not available
4323,25985,Jump Tomorrow,1.19372,Not available
2940,144953,Where's Marlowe?,1.193384,Not available
16803,72185,Winnie the Pooh and Tigger Too,1.192837,Not available
2421,166680,Avalanche,1.192297,Not available
3388,38809,Black and White,1.191035,Not available
8093,18690,Spinout,1.185832,Not available
3438,49096,Empire of Passion,1.185074,Not available
6681,19171,Sudden Fear,1.184996,Not available
6130,25461,Raising Victor Vargas,1.178723,http://www.lhp.com.sg/victor/
32388,32633,Almost Normal,1.175873,Not available
6016,26454,Deliver Us from Eva,1.172757,Not available
17668,55244,Bill Cunningham New York,1.172363,http://billcunninghamnewyork.com/
6328,43516,The Song of Bernadette,1.171051,Not available
12400,12167,The Art of Negative Thinking,1.170779,Not available
5096,17804,The Paleface,1.170751,Not available
20172,71208,Judas Kiss,1.169235,http://judaskissmovie.com/
5597,15900,Faces of Death II,1.166911,Not available
12455,28816,Chicago 10,1.165384,Not available
184,36196,Party Girl,1.165039,Not available
9822,42837,The 3 Penny Opera,1.164615,Not available
29305,250665,No No: A Dockumentary,1.16206,http://www.nonoadockumentary.com/
20000,117629,Yossi,1.162001,http://yossifilm.com/
1765,39467,Still Breathing,1.161851,Not available
1961,42121,Tender Mercies,1.160488,Not available
32448,60850,Fashion Victims,1.160355,Not available
3065,28216,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",1.157478,Not available
16464,198391,Ricky Gervais Live 4: Science,1.154887,Not available
3596,24587,American Pimp,1.152591,Not available
4156,18691,Frankie and Johnny,1.151937,Not available
26132,3539,Off Beat,1.149831,Not available
10172,22553,At the Circus,1.149676,Not available
32391,19369,3-Day Weekend,1.14896,http://tlareleasing.com/films/3-day-weekend/
10149,38731,An Unmarried Woman,1.148295,Not available
7466,14595,Song of the Thin Man,1.148166,Not available
10446,38583,Separate Lies,1.14753,Not available
4888,49410,Motorama,1.147517,Not available
9261,44756,Is It Fall Yet?,1.14641,Not available
4967,32484,Dimples,1.146347,Not available
4427,8463,Torch Song Trilogy,1.14619,Not available
1824,43278,The Life of Emile Zola,1.142535,Not available
9038,12664,The Snapper,1.14168,Not available
17656,60375,Rocky VI,1.139611,Not available
1558,55306,Ulee's Gold,1.138972,Not available
4767,17731,The Fluffer,1.138132,http://www.fluffer.com
274,17402,Miami Rhapsody,1.137266,Not available
5283,13245,Atanarjuat: The Fast Runner,1.135061,http://atanarjuat.com/
1422,11844,The Van,1.13412,Not available
1819,42861,Cimarron,1.133556,Not available
7765,16661,The Kid Brother,1.13281,Not available
1675,39424,Music from Another Room,1.131018,Not available
1450,9977,Children of the Revolution,1.129648,Not available
5779,76397,Zoot Suit,1.128317,Not available
10586,35124,Nazarin,1.128152,Not available
5988,2262,Veronika Voss,1.126574,Not available
39549,401387,Sunspring,1.124787,Not available
8777,61280,The Turning Point,1.118538,Not available
3122,20468,The Big Tease,1.116821,http://thebigtease.warnerbros.com/index.html
12406,7992,It's a Free World...,1.116784,http://www.sixteenfilms.co.uk/films/production_notes/its_a_free_world/
797,35206,Death in the Garden,1.116063,Not available
8237,47959,Callas Forever,1.115895,Not available
8613,33257,Fando and Lis,1.115749,Not available
6316,41426,Jubilee,1.115491,Not available
13911,20174,The Fast and the Furious,1.114697,Not available
4061,38805,Lilies of the Field,1.114368,Not available
16441,25770,The Paleface,1.114303,Not available
3658,37744,Rocketship X-M,1.113762,Not available
11820,38077,Red Dust,1.108833,Not available
7258,4365,Munchies,1.107734,Not available
12829,13259,American Teen,1.106762,Not available
3535,38688,Pandora and the Flying Dutchman,1.10641,Not available
16576,52461,Carrie Fisher: Wishful Drinking,1.104944,http://www.hbo.com/documentaries/wishful-drinking
28389,42590,The Clowns,1.103624,Not available
8384,55207,Gaslight,1.102931,Not available
14622,24458,The Age of Stupid,1.101593,http://www.ageofstupid.net
29,37557,Shanghai Triad,1.100915,Not available
11671,47249,America America,1.099317,Not available
684,38867,Delta of Venus,1.099187,Not available
5719,84735,So Fine,1.09807,Not available
7046,34681,Melvin Goes to Dinner,1.097895,http://www.melvingoestodinner.com/
2694,15122,Love Stinks,1.097513,Not available
7706,26319,The Man Who Came to Dinner,1.097462,Not available
4224,38043,Shag,1.096473,Not available
9237,49671,Paragraph 175,1.095428,Not available
34619,332534,Bana Masal Anlatma,1.095345,Not available
5798,67772,"Come Back to the 5 & Dime, Jimmy Dean, Jimmy Dean",1.094395,Not available
11801,31866,Sylvia Scarlett,1.094282,Not available
9861,42106,Carmen,1.093747,Not available
8070,27375,Salesman,1.091894,Not available
7851,25783,Comandante,1.090011,Not available
3453,31978,Defying Gravity,1.089872,Not available
3683,22167,Knightriders,1.088614,Not available
12609,41648,Fiorile,1.087972,Not available
28294,21585,Robin Williams: An Evening with Robin Williams,1.086516,Not available
3327,36652,The Good Earth,1.085948,Not available
9676,55624,Fata Morgana,1.08524,Not available
2194,134368,One Tough Cop,1.082,Not available
1493,65889,Roseanna's Grave,1.081043,Not available
3239,28463,East/West,1.080972,Not available
4870,42612,Medium Cool,1.080317,Not available
4653,32567,The Endurance: Shackleton's Legendary Antarctic Expedition,1.079975,Not available
1663,54007,Star Kid,1.079117,Not available
2909,64963,Rough Night in Jericho,1.078688,Not available
6811,30068,Devil's Playground,1.078421,Not available
3988,48149,"Good Morning, Babylon",1.077673,Not available
2600,133575,The Velocity of Gary,1.074248,Not available
6702,47866,Gas Food Lodging,1.072438,Not available
20857,25117,Bill Hicks: Revelations,1.069902,Not available
8842,42086,Choose Me,1.069152,Not available
1101,44497,Hustler White,1.068288,Not available
9854,52302,Matango: Attack of the Mushroom People,1.066454,Not available
6481,37451,The Inn of the Sixth Happiness,1.064714,Not available
4562,42033,Def-Con 4,1.064151,Not available
12339,18290,Arranged,1.062884,Not available
9464,55177,Touch of Pink,1.062502,Not available
7618,45042,The Girl Next Door,1.061409,Not available
7036,31395,"Car 54, Where Are You?",1.060709,Not available
6686,39916,Contamination,1.06063,Not available
952,39448,"Yes, Madam",1.060097,Not available
8016,22976,Biggles,1.058656,Not available
5780,40952,Alone in the Dark,1.057387,Not available
12524,18218,The Business of Being Born,1.057283,http://www.thebusinessofbeingborn.com
994,81310,Winnie the Pooh and the Blustery Day,1.054814,Not available
6677,20238,The Shakiest Gun in the West,1.053244,Not available
13903,84278,The Group,1.052642,Not available
1504,43771,Gabbeh,1.052071,Not available
6673,71940,The Ballad of Little Jo,1.049852,Not available
737,110465,Kim,1.048075,Not available
8271,33740,That's Entertainment!,1.048027,Not available
5209,17168,The Temp,1.047834,Not available
4014,22915,North Shore,1.047417,Not available
7196,49689,Broken Wings,1.046869,Not available
11550,51863,Seven Up!,1.046864,Not available
3697,16110,Thomas and the Magic Railroad,1.046659,Not available
14148,42225,Padre Padrone,1.046594,Not available
4574,41951,Chocolat,1.046127,Not available
14859,56931,Tom Thumb,1.045618,Not available
7481,9698,Straight to Hell,1.044389,Not available
7856,36947,Manufacturing Consent: Noam Chomsky and the Media,1.044237,Not available
575,47507,Café au Lait,1.040873,Not available
32389,146778,The Men Next Door,1.040376,http://www.guesthousefilms.com
8100,20120,Bill Cosby: Himself,1.039767,Not available
3864,34045,One Day in September,1.039367,Not available
1907,22328,The Apple Dumpling Gang Rides Again,1.036492,Not available
6271,111815,Mr & Mrs Bridge,1.035174,Not available
521,41878,Savage Nights,1.031556,Not available
23393,40721,The Love God?,1.02843,Not available
9573,66600,Sweet Liberty,1.028354,Not available
11910,42464,O Lucky Man!,1.028117,Not available
5627,41394,"The Looney, Looney, Looney Bugs Bunny Movie",1.02698,Not available
4463,55699,The Experts,1.025298,Not available
10272,57103,The Best of Everything,1.022321,Not available
6268,47715,Intervista,1.022275,Not available
8479,24003,Clash by Night,1.019696,Not available
24347,43398,Challenge to Lassie,1.017714,Not available
2722,40694,Bedrooms and Hallways,1.016117,Not available
1395,55936,Prisoner of the Mountains,1.015881,Not available
7884,43466,The Farmer's Daughter,1.015109,Not available
7800,19414,Please Don't Eat the Daisies,1.014931,Not available
4929,57976,Little Dieter Needs to Fly,1.014863,Not available
3016,33015,Go West,1.014248,Not available
5696,63435,Fingers,1.01416,Not available
8505,36439,The Unknown Soldier,1.012983,Not available
241,72031,The Glass Shield,1.012197,Not available
2822,48797,Man Facing Southeast,1.011919,Not available
32383,41636,Get Your Stuff,1.011466,Not available
12336,86241,Welcome to L.A.,1.011199,Not available
10855,62719,Kummeli Stories,1.011155,Not available
6253,51391,Murder on a Sunday Morning,1.010752,Not available
7611,42013,Sammy and Rosie Get Laid,1.009328,Not available
21208,136386,The Knot,1.005983,Not available
12652,74349,Antonio das Mortes,1.00529,Not available
22700,44516,"Same Love, Same Rain",1.004653,Not available
7443,49320,Ambush,0.999465,Not available
6168,14308,I Am Trying to Break Your Heart,0.998704,Not available
465,16097,House Party 3,0.996047,Not available
9595,74122,The Bigamist,0.995928,Not available
4052,51802,Of Mice and Men,0.995919,Not available
20868,19156,Legendary Weapons of China,0.995774,Not available
2999,125520,Miss Julie,0.994953,Not available
1777,40505,I Got the Hook Up,0.993716,Not available
34463,254005,Land of Storms,0.993337,http://www.protoncinema.hu/#films?land
6138,40718,Wake of the Red Witch,0.989629,Not available
16172,26769,Cocaine Cowboys II: Hustlin' with the Godmother,0.989028,Not available
3379,54087,Mr. Saturday Night,0.987196,Not available
4636,44321,Our Lady of the Assassins,0.985777,Not available
444,20239,Fear of a Black Hat,0.985441,Not available
6073,14633,Ten,0.984515,Not available
8194,65550,The Rose Tattoo,0.982464,Not available
15047,52903,Steam of Life,0.982331,Not available
3184,61416,Beautiful People,0.978894,Not available
20086,38727,Susannah of the Mounties,0.978316,Not available
12763,16800,Roman Polanski: Wanted and Desired,0.976978,Not available
2171,14785,Bandit Queen,0.976798,Not available
106,89333,Catwalk,0.976707,Not available
7798,8341,Samsara,0.976452,Not available
21517,180318,The Chicago 8,0.974037,Not available
16525,46787,Scorpio Rising,0.973352,Not available
830,116690,The Ballad of Narayama,0.969254,Not available
21270,129507,Joker,0.966606,Not available
3449,36234,Timecode,0.966535,Not available
3196,43368,The Big Trees,0.966064,Not available
20190,127901,Eat Sleep Die,0.962442,Not available
32959,81704,Romeos,0.959662,Not available
7695,34847,College,0.959282,Not available
6325,30529,The Truce,0.956069,Not available
3671,36657,X-Men,0.954467,Not available
7998,42604,"Goodbye, Columbus",0.954205,Not available
11604,22485,loudQUIETloud: A Film About the Pixies,0.95225,http://loudquietloud.com/
1301,28198,Vampire in Venice,0.952127,Not available
8274,43752,The Wackiest Ship in the Army,0.95059,Not available
19418,71679,Resident Evil: Retribution,0.948759,http://www.residentevil-movie.com/site/
6443,26195,The Secret Lives of Dentists,0.947554,Not available
17311,107973,The Dolly Sisters,0.947421,Not available
691,90214,Cosi,0.947007,Not available
3027,33666,The Glass Bottom Boat,0.942977,Not available
518,47889,Ruby in Paradise,0.941994,Not available
5210,48482,Thief of Hearts,0.941383,Not available
807,28628,Stonewall,0.940228,Not available
13448,29117,The Unsuspected,0.938704,Not available
8378,43864,Stage Door,0.937566,Not available
3810,43230,Kronos,0.935835,Not available
1380,197537,The Machine,0.935473,Not available
7972,259389,Dancing in September,0.935221,Not available
30955,196257,Freaky Friday,0.934539,Not available
384,41580,Colonel Chabert,0.934312,Not available
2868,29251,On Any Sunday,0.934156,Not available
8309,42359,The Freshman,0.932304,Not available
7092,28586,Tormented,0.93057,Not available
8959,20562,35 Up,0.930397,Not available
5504,41971,The Moderns,0.928494,Not available
15492,4556,Nightwatching,0.925278,Not available
1646,25994,The Winter Guest,0.923637,Not available
145,22279,An Awfully Big Adventure,0.922958,Not available
14132,63581,Louis Theroux: The Most Hated Family in America,0.92226,Not available
20085,27597,Stowaway,0.922047,Not available
10882,8410,The Wild Blue Yonder,0.921349,http://www.wildblueyonder.wernerherzog.com/
2926,40773,Meatballs 4,0.921189,Not available
11977,33916,Czech Dream,0.919556,http://www.ceskatelevize.cz/specialy/ceskysen/en/
9525,55309,Vincent & Theo,0.919064,Not available
13003,30266,"20,000 Leagues Under the Sea",0.917777,Not available
1431,76996,Love and Other Catastrophes,0.915298,Not available
12636,44260,Lake of Fire,0.91505,Not available
28359,170750,Getting Go: The Go Doc Project,0.914399,Not available
1923,20173,The Barefoot Executive,0.914294,Not available
782,49963,Walking and Talking,0.913281,Not available
6195,36658,X2,0.913096,Not available
945,57575,The Last Time I Saw Paris,0.912955,Not available
386,22067,Jason's Lyric,0.912909,Not available
6283,51426,Battle Cry,0.91269,Not available
379,40480,Bad Company,0.912415,Not available
15546,5899,The Northerners,0.91237,Not available
23721,265349,Charlie's Country,0.912033,Not available
1539,32519,"Kiss Me, Guido",0.910655,Not available
839,42758,Small Faces,0.90913,Not available
3121,75531,Isn't She Great,0.907927,Not available
6611,36791,In This World,0.907637,Not available
11230,14351,Crossover,0.906143,http://www.sonypictures.com/movies/crossover/
17723,72711,The Interrupters,0.904932,http://interrupters.kartemquin.com/
5288,52258,The Emperor's New Clothes,0.901594,Not available
1463,109614,Losing Chase,0.901452,Not available
997,29682,So Dear to My Heart,0.901443,Not available
5054,22288,Honeysuckle Rose,0.89977,Not available
2566,13533,Free Enterprise,0.898365,Not available
30885,34513,George Carlin: You Are All Diseased,0.897667,http://www.georgecarlin.com
2081,46702,Why Do Fools Fall In Love,0.897413,Not available
4089,39934,Longtime Companion,0.89738,Not available
2302,215875,Violets Are Blue,0.896878,Not available
936,40206,The Inspector General,0.896505,Not available
39,34615,"Cry, the Beloved Country",0.894647,Not available
12198,24060,Darfur Now,0.894568,Not available
746,22621,Heavy,0.889498,Not available
3001,55123,Tumbleweeds,0.88888,Not available
3231,149687,The Perils of Pauline,0.88763,Not available
2173,3486,The Fiendish Plot of Dr. Fu Manchu,0.886041,Not available
8791,45695,A Wedding,0.88473,Not available
1562,28353,Def Jam's How to Be a Player,0.883889,Not available
11765,54659,Woman on the Beach,0.882777,Not available
8262,41253,Damn Yankees!,0.882202,Not available
11111,14120,End of the Spear,0.881335,http://www.endofthespear.com/
1023,23223,Normal Life,0.881187,Not available
19895,4311,The Sleeping Car Murder,0.881091,Not available
2229,21589,Hard Core Logo,0.88051,Not available
6906,41465,Life with Father,0.880277,Not available
810,92381,Phat Beach,0.879852,Not available
4545,16560,Tap,0.879566,Not available
20406,133823,Call Me Kuchu,0.878152,http://callmekuchu.com/
7764,53779,Kings Row,0.877933,Not available
682,48260,Butterfly Kiss,0.877853,Not available
9886,17592,The Wild Parrots of Telegraph Hill,0.877451,http://www.wildparrotsfilm.com
6579,53650,The Ugly American,0.875873,Not available
1564,172545,Alive and Kicking,0.873828,Not available
544,20967,Thirty Two Short Films About Glenn Gould,0.873068,Not available
5201,42048,The Coca-Cola Kid,0.872855,Not available
29743,314407,Cocaine Cowboys: Reloaded,0.871688,http://www.rakontur.com/cocaine-cowboys-reloaded
11819,36676,Jonestown: The Life and Death of Peoples Temple,0.870182,Not available
10515,16231,Wild Zero,0.869181,Not available
15277,198306,Ricky Gervais Live: Animals,0.868537,Not available
10973,36668,X-Men: The Last Stand,0.867943,Not available
5599,15901,Faces of Death III,0.867342,Not available
4948,43340,Young at Heart,0.86603,Not available
119,32119,The Boys of St. Vincent,0.86539,Not available
4263,34899,The Vertical Ray of the Sun,0.864406,Not available
9943,42611,The Sorrow and the Pity,0.863949,Not available
4501,39002,No Holds Barred,0.863547,Not available
14479,8353,Limite,0.861507,http://worldcinemafoundation.org/films/limite
10565,16156,Sarah Silverman: Jesus Is Magic,0.861427,http://www.jesusismagicthemovie.com/
17852,41800,Superman and the Mole-Men,0.860528,Not available
2163,72987,A Soldier's Daughter Never Cries,0.85691,Not available
549,41590,Trial by Jury,0.85586,Not available
2829,31043,Mike's Murder,0.855695,Not available
3084,11900,Even Dwarfs Started Small,0.854963,Not available
1560,36434,Stag,0.854723,Not available
7190,37044,Wisconsin Death Trip,0.853628,http://www.wisconsindeathtrip.com/
15457,25630,Kurt Cobain: About a Son,0.853595,Not available
25462,34505,Bill Hicks: Relentless,0.853196,Not available
735,41007,A Month by the Lake,0.851078,Not available
259,49980,Ladybird Ladybird,0.84508,Not available
2993,42087,Country,0.84372,Not available
34070,45147,Strictly Business,0.841588,Not available
5060,15310,The Jazz Singer,0.841574,Not available
3730,2211,Aimee & Jaguar,0.841272,Not available
5978,25872,The Pirate Movie,0.840824,Not available
